barcode	uuid	participant_code	sample_type_code	center_id	platform_id	platform_name	cna_value_id	chromosome	chr_start	chr_stop	num_mark	seg_mean
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	13	1	55047398	72522941	12720	-0.0011
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	14	1	72528701	72541086	11	-0.5382
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	15	1	72541504	72583721	45	0.959
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	16	1	72583736	101046159	18562	-0.0028
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	17	1	101046856	101047369	2	-1.7058
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	18	1	101047606	103958859	1731	-6e-04
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	19	1	103959832	104104926	31	0.528
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	20	1	104105024	105820728	924	-0.008
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	21	1	105820759	105823898	16	1.1732
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	22	1	105825578	107204158	927	-0.004
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	23	1	107204551	107204592	2	-1.3927
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	24	1	107204680	112491849	3764	0.0178
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	25	1	112497197	112498913	26	0.9026
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	26	1	112507479	114715710	1407	0.0049
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	27	1	114718662	114724625	2	-1.5554
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	28	1	114725159	116996098	1517	0.0067
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	29	1	117001894	117001927	2	-1.5408
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	30	1	117007859	147291432	3593	-0.0086
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	31	1	147303148	147927564	180	-0.5169
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	32	1	147930665	150822330	1502	-0.0073
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	33	1	150822391	150857118	35	-0.404
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	34	1	150857189	151026302	175	0.0629
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	35	1	151028547	151035324	37	0.8411
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	36	1	151040529	166252733	10475	0.007
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	37	1	166255214	166256470	2	-1.6267
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	38	1	166260743	177590361	7671	0.0027
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	39	1	177597151	177599938	4	-1.039
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	40	1	177605829	194998709	11683	-0.005
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	41	1	195005246	195037903	44	0.4872
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	42	1	195050249	195079130	48	0.1367
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	43	1	195079153	195082414	2	3.5993
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	44	1	195083353	230523162	24137	0.0051
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	45	1	230525067	230526538	3	1.2397
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	46	1	230529647	238458363	6214	0.0044
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	47	1	238460638	238460762	6	-1.6046
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	48	1	238462728	240952816	1993	-0.0031
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	49	1	240953044	240953530	2	-1.414
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	50	1	240955134	247191011	4023	-0.0026
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	51	2	2784	4183562	3031	0.0065
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	52	2	4191739	4201042	36	-0.5979
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	53	2	4201387	34544573	21294	0.0036
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	54	2	34552819	34590561	46	0.6051
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	55	2	34590667	34853950	192	-0.0168
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	56	2	34854642	34862369	12	-0.5858
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	57	2	34862724	38807999	3031	-5e-04
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	58	2	38809370	38825785	8	0.8195
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	59	2	38826330	51334668	9072	0.0016
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	60	2	51334759	51336083	2	-2.5425
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	61	2	51337897	51390308	43	0.049
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	62	2	51391940	51393949	2	-1.3918
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	63	2	51400225	52607984	831	-0.0241
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	64	2	52608004	52635046	38	-2.2617
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	65	2	52641453	86802346	22160	0.0027
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	66	2	86806581	86807365	2	1.8126
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	67	2	86823917	106249763	7839	-0.0023
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	68	2	106249778	106253687	7	1.1158
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	69	2	106253840	123193484	9687	0.0065
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	70	2	123196369	123198711	9	-0.8045
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	71	2	123200123	123242575	49	0.0405
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	72	2	123242858	123243180	2	-1.6683
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	73	2	123251926	129354548	3887	0.0016
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	74	2	129354948	129356799	16	0.7167
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	75	2	129362918	145327217	9868	-0.0016
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	76	2	145328743	145332391	5	-1.0703
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	77	2	145333622	167964363	13541	-0.0087
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	78	2	167967295	167974120	3	-1.428
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	79	2	167974330	179769900	7711	-0.0015
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	80	2	179775437	179787389	3	-1.6565
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	81	2	179791836	212889567	19940	-0.0053
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	82	2	212894596	212900057	25	-0.9391
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	83	2	212900070	242432006	19147	0.0043
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	84	2	242432069	242685926	115	-0.4963
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	85	2	242685942	242738129	28	0.0467
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	86	3	35345	199602	164	0.0103
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	87	3	205022	207800	4	1.0303
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	88	3	209877	6621543	5759	-6e-04
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	89	3	6626128	6628332	23	0.7168
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	90	3	6630078	8800367	1915	0.0075
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	91	3	8800908	8833201	28	0.4522
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	92	3	8841808	19638050	7208	0.0027
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	93	3	19640299	19646663	2	-1.4874
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	94	3	19646927	28784790	6651	-9e-04
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	95	3	28785445	28791847	8	-0.9236
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	96	3	28794127	75651239	31614	-0.0013
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	97	3	75655239	75669495	8	1.376
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	98	3	75677871	127688376	28078	-0.0085
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	99	3	127688893	127689359	2	-1.6782
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	100	3	127692814	128864115	699	-0.0081
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	101	3	128865200	128868290	2	-1.8002
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	102	3	128868791	141706484	7893	-0.0013
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	103	3	141706980	141708663	2	-2.1181
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	104	3	141709142	164022703	13931	-0.0078
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	105	3	164023167	164023184	2	-2.0161
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	106	3	164028410	170212874	3510	-0.0243
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	107	3	170216096	170221322	2	2.2072
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	108	3	170222521	194360596	15889	-0.0061
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	109	3	194360656	194365597	19	0.5959
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	110	3	194369129	196767187	1498	-0.0044
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	111	3	196868323	196932593	29	-0.6868
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	112	3	196941179	196941595	5	0.1706
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	113	3	196941611	196959853	13	-0.5268
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	114	3	196960434	199380515	1188	-0.0065
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	115	4	2281	9070328	5349	0.0016
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	116	4	9073635	9095185	10	0.64
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	117	4	9105392	34455449	17745	-0.0038
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	118	4	34462895	34501120	39	-1.8568
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	119	4	34506267	64390176	16780	-0.007
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	120	4	64390200	64390853	7	-0.8907
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	121	4	64399026	66271146	1223	-0.0123
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	122	4	66274333	66312580	42	0.4918
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	123	4	66315452	69054598	1645	-0.0062
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	124	4	69057536	69166704	63	-0.4456
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	125	4	69168435	69204004	6	-0.1006
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	126	4	69211554	69234339	4	0.817
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	127	4	69378740	70158099	334	-0.0026
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	128	4	70162233	70266388	54	-0.6632
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	129	4	70266611	115393149	27625	-0.0099
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	130	4	115394772	115403678	24	-0.556
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	131	4	115403701	173224503	35510	-0.0121
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	132	4	173225723	173226108	12	0.9921
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	133	4	173232554	184215813	7507	-0.0111
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	134	4	184216964	184220091	2	-1.4949
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	135	4	184222194	190432112	4360	-0.0023
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	136	4	190432616	190436258	3	-2.1539
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	137	4	190436765	190563376	79	-0.0298
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	138	4	190563468	190566878	2	-1.4994
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	139	4	190566924	191261904	325	-0.0054
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	140	5	68532	21412601	15896	-0.0021
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	141	5	21413596	21413610	2	-1.9097
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	142	5	21421823	21485033	45	-0.0413
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	143	5	21486957	21488195	5	-1.7707
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	144	5	21488253	24813046	1933	-0.0199
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	145	5	24813086	24817585	19	-0.8078
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	146	5	24822683	46227641	13192	-0.0104
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	147	5	46231640	46235192	4	-1.5774
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	148	5	46245056	46306865	15	0.0604
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	149	5	46307687	46309259	6	1.1832
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	150	5	46313969	52730874	1967	-0.0097
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	151	5	52731114	52731727	2	1.3077
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	152	5	52732884	57357403	3152	-0.014
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	153	5	57361784	57369290	32	1.4447
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	154	5	57374114	86151134	17136	-0.0057
TCGA-FZ-5921-11A-01D-1608-01	f6d9b97c-7e7b-4e9c-9150-0da4b5d068ad	5921	11	1	1	Genome_Wide_SNP_6	155	5	86152077	86154902	2	-1.8696
